59.850352,10.781944
59.850415,10.781954
59.850497,10.781959
59.850589,10.781934
59.850682,10.781908
59.850768,10.781861
59.850868,10.781838
59.85095,10.78183
59.851018,10.781798
59.851133,10.781743
59.851215,10.781497
59.851256,10.781493
59.851412,10.78174
59.851519,10.781777
59.851555,10.781576
59.851615,10.78184
59.85176,10.781895
59.851846,10.781952
59.851968,10.782048
59.85199,10.782063
59.852112,10.782159
59.852234,10.782255
59.852284,10.782065
59.852352,10.782347
59.852468,10.782423
59.85257,10.782535
59.852649,10.782489
59.852691,10.782625
59.852791,10.782732
59.852905,10.782825
59.852936,10.782747
59.853018,10.782934
59.853111,10.783038
59.853213,10.783128
59.853339,10.783223
59.853396,10.783149
59.853423,10.783341
59.853563,10.783422
59.853653,10.783523
59.85374,10.783519
59.853772,10.783616
59.853898,10.783711
59.853988,10.783725
59.854104,10.783729
59.854117,10.783887
59.854228,10.783977
59.854341,10.784062
59.854433,10.783983
59.854458,10.784134
59.854533,10.784233
59.854675,10.784289
59.854703,10.78426
59.854786,10.78434
59.854869,10.78438
59.855018,10.784438
59.855097,10.784455
59.855216,10.784443
59.855271,10.784477
59.855341,10.784518
59.855424,10.784545
59.855521,10.784557
59.855632,10.784556
59.855741,10.784572
59.855829,10.784779
59.855866,10.784556
59.855967,10.784607
59.856093,10.784845
59.85615,10.784686
59.856221,10.784666
59.85635,10.784689
59.856477,10.784729
59.856526,10.784714
59.856606,10.784751
59.856728,10.78477
59.85679,10.784898
59.856852,10.784793
59.856978,10.784798
59.857101,10.784785
59.857222,10.784752
59.857255,10.785049
59.857313,10.784858
59.857479,10.784657
59.857603,10.784588
59.857603,10.78466
59.857722,10.78452
59.857834,10.784448
59.857936,10.784485
59.858074,10.784364
59.858119,10.784488
59.858186,10.78433
59.858298,10.78435
59.858405,10.784386
59.858516,10.784423
59.85857,10.7845
59.858645,10.784484
59.858771,10.78458
59.858846,10.784674
59.858901,10.784694
59.859012,10.784821
59.85912,10.784946
59.859178,10.785308
59.859213,10.785102
59.859309,10.785223
59.859393,10.78534
59.859474,10.785441
