59.87103,10.657322
59.870967,10.657193
59.871056,10.657678
59.871022,10.657861
59.871118,10.65802
59.871456,10.657639
59.871481,10.657922
59.871609,10.657815
59.871477,10.658447
59.871775,10.65799
59.871616,10.65869
59.871688,10.658804
59.871873,10.65868
59.871874,10.658948
59.87192,10.659097
59.872117,10.658924
59.872079,10.659294
59.872317,10.658974
59.872485,10.658746
59.872497,10.659068
59.872527,10.659309
59.8727,10.659093
59.872773,10.659189
59.872955,10.658843
59.873017,10.659027
59.872826,10.660031
59.872691,10.660608
59.873009,10.660144
59.873163,10.659992
59.873243,10.660072
59.873506,10.659459
59.873523,10.659811
59.873675,10.659585
59.873685,10.659972
59.873636,10.660545
59.873797,10.660324
59.873884,10.660368
59.873768,10.661099
59.87394,10.660899
59.874224,10.660218
59.874095,10.661078
59.874379,10.660415
59.874278,10.661166
59.874355,10.661263
59.874507,10.661094
59.87449,10.66151
59.874665,10.661266
59.874724,10.661423
59.874663,10.661974
59.874735,10.662088
59.874885,10.661942
59.874964,10.66203
59.87522,10.661462
59.87521,10.66189
59.875423,10.661463
59.875272,10.662403
59.87536,10.66245
59.874305,10.665185
59.875432,10.662897
59.875695,10.662374
59.875903,10.661947
59.875711,10.663026
59.875795,10.663095
59.876005,10.662731
59.875945,10.663311
59.874698,10.66642
59.876315,10.662716
59.876462,10.662528
59.876194,10.663884
59.876504,10.663164
59.876664,10.662937
59.876421,10.664153
59.876639,10.663826
59.876942,10.663012
59.876866,10.663713
59.87674,10.664486
59.876939,10.664177
59.877174,10.663687
59.876973,10.66478
59.875695,10.668008
59.877123,10.664972
59.877201,10.665035
59.877319,10.664998
59.875945,10.668525
59.87757,10.664877
59.877512,10.665407
59.877954,10.664197
59.878042,10.6643
59.877747,10.665665
59.87782,10.665772
59.878039,10.665388
59.878017,10.665827
59.878041,10.666086
59.878246,10.66575
59.878181,10.666315
59.878428,10.665843
59.878378,10.666371
59.878433,10.666558
59.878678,10.666049
59.878519,10.666925
59.877036,10.670661
59.879133,10.665516
59.8772,10.670855
59.879061,10.666536
59.878996,10.667116
59.87892,10.667674
59.879513,10.666009
59.879271,10.667226
59.879436,10.667019
59.879317,10.66777
59.879726,10.666754
59.879312,10.668437
59.879611,10.667843
59.879812,10.667526
59.879913,10.667523
59.878078,10.672441
59.879839,10.668489
59.879899,10.66861
59.879761,10.669346
59.8805,10.667272
59.880131,10.668893
59.88055,10.667859
59.880794,10.667297
59.878624,10.673348
59.88077,10.668149
59.880611,10.669039
59.880588,10.669472
59.880667,10.66959
59.880885,10.669215
59.880999,10.669145
59.88088,10.669876
59.881103,10.669498
59.881168,10.669633
59.881244,10.669762
59.88136,10.669698
59.881305,10.670213
59.881461,10.670072
59.88135,10.670751
59.881834,10.669494
59.881715,10.670251
59.879782,10.67536
59.882128,10.669562
59.882142,10.669901
59.881383,10.672526
59.882086,10.670767
59.880147,10.675914
59.882049,10.671566
59.882061,10.671852
59.882633,10.670344
59.881766,10.673303
59.880531,10.676439
59.882445,10.67199
59.882892,10.670871
59.882681,10.671916
59.882666,10.672291
59.882878,10.671958
59.883196,10.671279
59.882953,10.672419
59.882936,10.672782
59.883042,10.672784
59.883005,10.673228
59.882537,10.674844
59.883232,10.673186
59.883712,10.671973
59.883535,10.672925
59.883853,10.67225
59.881741,10.678045
59.883643,10.673569
59.883822,10.673343
59.883038,10.675913
59.88373,10.674285
59.883906,10.674095
59.883995,10.674136
59.884184,10.673879
59.884264,10.673997
59.884255,10.674331
59.882927,10.678131
59.883007,10.678231
59.884855,10.67345
59.883672,10.67719
59.884607,10.674899
59.884622,10.675196
59.882952,10.679689
59.884914,10.674933
59.884887,10.675352
59.884958,10.67548
59.885183,10.675094
59.885263,10.675211
59.885128,10.675922
59.885249,10.675884
59.885249,10.676217
59.885243,10.67655
59.885906,10.674824
59.883779,10.680812
59.885529,10.676671
59.885528,10.676989
59.885603,10.677121
59.885925,10.676441
59.886004,10.676559
59.885807,10.677443
59.885017,10.679858
59.885088,10.67999
59.886207,10.677232
59.8867,10.67599
59.886303,10.677595
59.886371,10.677706
59.885405,10.680621
59.886989,10.676429
59.886502,10.678278
59.88693,10.677305
59.887,10.677437
59.887284,10.676851
59.887006,10.678064
59.886935,10.678599
59.887018,10.678681
59.887107,10.678742
59.887416,10.678116
59.887294,10.67884
59.886126,10.682253
59.887379,10.679235
59.887341,10.679663
59.887585,10.679244
59.887834,10.678816
59.887649,10.679703
59.887741,10.679771
59.886644,10.682973
59.888146,10.679171
59.888232,10.679271
59.888023,10.68019
59.888598,10.678766
59.888437,10.679592
59.887113,10.683555
59.888163,10.681062
59.888479,10.680453
59.887332,10.683845
59.887017,10.684895
59.888809,10.68044
59.88888,10.680572
59.88757,10.684402
59.888767,10.681521
59.888772,10.681821
59.888921,10.68177
59.889533,10.680157
59.889184,10.681571
59.889116,10.682085
59.889323,10.681799
59.889825,10.680614
59.889474,10.681993
59.889473,10.682316
59.889372,10.682924
59.88977,10.682096
59.889742,10.682482
59.888575,10.68591
59.888736,10.685823
59.889729,10.683474
59.889889,10.683339
59.890094,10.68305
59.890382,10.682516
59.890331,10.683025
59.888903,10.687087
59.890242,10.683889
59.890656,10.682987
59.890517,10.683732
59.890561,10.683907
59.890633,10.684022
59.890528,10.68464
59.891006,10.683572
59.891246,10.683145
59.890951,10.684396
59.890995,10.684558
59.890892,10.685159
59.891519,10.683634
59.891048,10.685391
59.8913,10.684947
59.891721,10.683991
59.891617,10.684643
59.891558,10.685135
59.89163,10.685249
59.891998,10.68448
59.891725,10.685612
59.891646,10.686143
59.891685,10.686342
59.891757,10.686456
59.89087,10.689103
59.890942,10.689218
59.892456,10.685375
59.892125,10.686666
59.89212,10.686975
59.8922,10.687093
59.892447,10.686677
59.892348,10.687283
59.89242,10.687397
59.892482,10.687511
59.89271,10.687171
59.89278,10.687302
59.892841,10.687423
59.892762,10.687965
59.891829,10.690725
59.893083,10.687699
59.89195,10.691021
59.893148,10.688112
59.893155,10.688419
59.893165,10.688697
59.893351,10.688479
59.893406,10.688642
59.893399,10.688968
59.893459,10.689132
59.893531,10.689219
59.893545,10.689495
59.893609,10.689645
59.893662,10.689777
59.893722,10.689954
59.893759,10.690118
59.893828,10.690243
59.893973,10.690135
59.893965,10.690461
59.894012,10.690639
59.892748,10.694141
59.894107,10.690988
59.894079,10.691377
59.89412,10.691555
59.894167,10.691733
59.89445,10.691279
59.894266,10.692081
59.894306,10.692277
59.894356,10.692458
59.894397,10.692636
59.894444,10.692814
59.894515,10.692894
59.894575,10.693039
59.894696,10.693034
59.894738,10.693211
59.894794,10.693375
59.89484,10.693553
59.893631,10.69677
59.894891,10.693979
59.894912,10.694221
59.894959,10.694399
59.895013,10.69458
59.895082,10.694659
59.895133,10.694822
59.895179,10.695
59.89531,10.694952
59.895356,10.69513
59.895286,10.695595
59.895235,10.696009
59.895281,10.696187
59.895328,10.696364
59.895589,10.695988
59.8956,10.696272
59.894344,10.699472
59.894502,10.699396
59.895954,10.696241
59.895685,10.697182
59.895725,10.697377
59.89458,10.700295
59.895922,10.697485
59.896019,10.697546
59.896245,10.697227
59.896125,10.697825
59.895918,10.698593
59.895964,10.69877
59.89615,10.698605
59.896209,10.698734
59.895144,10.701455
59.896187,10.69935
59.896237,10.699532
59.896283,10.69971
59.896325,10.699887
59.896412,10.699947
59.896378,10.700287
59.896424,10.700465
59.895559,10.702663
59.896662,10.70046
59.896774,10.700469
59.896821,10.700647
59.896972,10.70055
59.896861,10.70109
59.896952,10.701163
59.896958,10.701432
59.897042,10.701501
59.896016,10.704063
59.89707,10.701994
59.897116,10.702172
59.897254,10.702113
59.897273,10.702377
59.897352,10.702455
59.897516,10.702329
59.897263,10.703186
59.896422,10.705286
59.89647,10.705446
59.897494,10.703479
59.897541,10.703657
59.89744,10.70418
59.897532,10.704201
59.898028,10.703343
59.897788,10.704182
59.896845,10.706498
59.8969,10.706661
59.897698,10.705174
59.897929,10.704932
59.898193,10.704601
59.898239,10.704779
59.898122,10.705304
59.898177,10.705467
59.898027,10.706053
59.898556,10.705149
59.897259,10.708211
59.898113,10.706673
59.898577,10.705905
59.897536,10.708433
59.898794,10.705954
59.89884,10.706132
59.897644,10.708967
59.898572,10.707289
59.898619,10.707467
59.898908,10.707048
59.899076,10.706955
59.898547,10.708379
59.898853,10.707978
59.898901,10.708138
59.898929,10.708345
59.898129,10.71035
59.899358,10.707955
59.89929,10.708356
59.899336,10.708533
59.898329,10.710924
59.899446,10.708878
59.898443,10.711303
59.898477,10.711387
59.898547,10.711485
59.898614,10.711652
59.899681,10.709663
59.898731,10.711962
59.898737,10.712125
59.899555,10.710884
59.898894,10.712358
59.899652,10.711226
59.899673,10.711323
59.899728,10.711487
59.89977,10.711665
59.899205,10.713151
59.899274,10.713301
59.899938,10.712282
59.89998,10.71246
59.899385,10.713953
59.90008,10.712819
59.899482,10.714204
59.90045,10.712477
59.900202,10.713259
59.900244,10.713437
59.899688,10.714799
59.899748,10.714963
59.899803,10.715127
59.89993,10.715066
59.899993,10.715233
59.900516,10.714399
59.900845,10.71397
59.900894,10.714151
59.900207,10.715793
59.900262,10.715957
59.900215,10.716279
59.900284,10.716429
59.90034,10.716592
59.900879,10.7157
59.900442,10.716825
59.901261,10.715451
59.901303,10.715629
59.900707,10.717063
59.900774,10.71723
59.901441,10.716166
59.901487,10.716344
59.900861,10.717866
59.900983,10.717791
59.900959,10.718099
59.901637,10.716976
59.90143,10.717715
59.901719,10.717349
59.901258,10.718497
59.901246,10.718809
59.901598,10.718333
59.901644,10.718511
59.901941,10.718148
59.901983,10.718326
59.901507,10.71953
59.901562,10.719693
59.902122,10.71886
59.902163,10.719038
59.901955,10.719647
